,object_fourier_descriptor_09,object_hu_moment_1,object_hu_moment_3,object_fourier_descriptor_05,object_kurtosis,object_structure,object_area,object_fourier_descriptor_06,object_hu_moment_4,object_graymean,object_hu_moment_7,object_fourier_descriptor_02,object_fourier_descriptor_03,object_area_px,object_haul,object_fourier_descriptor_01,object_fourier_descriptor_07,object_fourier_descriptor_04,object_skewness,object_hu_moment_5,object_hu_moment_6,object_width,object_lenght,object_convexity,object_form,object_fourier_descriptor_10,object_index,object_dr._haardt_fluorescence_channel_a,object_conductivity,object_fourier_descriptor_08,object_hu_moment_2,taxon
7616,31.77100758,0.216012115,2.95e-05,153.1822158,0.046785136,5079.136176,0.302,79.38328961,3.6000000000000003e-06,67.0,-2.79e-11,6094.769762,367.69349189999997,2320.0,53.0,33347.52622,73.57911318,519.0935095,1.0698801470000001,-2.45e-11,-4.03e-07,0.0,0.0,7.333518027999999,2.300805542,48.64646863,7992.0,2.12,29.566,71.66308226,0.01954769,Polychaeta
34210,675.4716165,0.23743825300000002,0.006617491,7571.059168000001,2.799337677,27532.711489999998,0.976,3098.855476,0.0020785960000000003,45.0,2.75e-06,36197.6719,3817.729618,7510.0,10.0,182036.1576,1519.57788,1949.551029,1.761229145,7.2000000000000005e-06,7.54e-05,0.0,0.0,43.34060287,7.422998118,3030.702957,34496.0,2.12,31.535999999999998,1544.6403990000001,0.003291395,Polychaeta
3587,15.09607426,0.21035126199999998,4.5e-05,506.850454,-1.044585705,5035.693152000001,0.355,190.1056061,2.9699999999999997e-07,88.0,5.920000000000001e-13,7344.195406,628.0812272000001,2730.0,2.0,36994.51013,131.7408998,279.6748943,0.46755016200000005,-9.13e-13,3.6600000000000003e-08,0.0,0.0,13.56562805,2.317949346,166.6370595,3588.0,2.1390000000000002,29.675,67.0012042,0.016550172,Polychaeta
33073,5.8689827779999995,0.24874491699999998,0.00036412900000000004,22.67966402,1.5590156069999999,1917.5658230000001,0.11599999999999999,98.79467175,0.00011171899999999999,64.0,-6.7000000000000004e-09,2195.4867280000003,94.93871442,890.0,10.0,24194.4852,29.45300588,248.12970609999996,1.4613926519999998,2.15e-08,1.73e-05,0.0,0.0,2.88762784,1.8798117909999998,21.38723715,33359.0,2.3280000000000003,31.487,33.06172576,0.035610992,Polychaeta
15828,110.50756159999999,0.27566914600000003,0.00027447,48.35959557,-1.41092756,4827.202539,0.365,229.4893199,2.55e-05,101.0,-1.2800000000000001e-09,8649.018408,184.09823290000003,2812.0,2.0,43762.209780000005,136.31781519999998,1021.190074,0.296532284,-1.71e-09,-4.79e-06,0.0,0.0,5.408203602,2.879614961,106.36454679999999,15829.0,2.222,30.01,48.93363439,0.048826167999999996,Polychaeta
3942,101.94728559999999,0.243667002,5.41e-05,491.7760997,-0.385773761,5195.054703,0.35200000000000004,198.1020773,1.7800000000000002e-05,79.0,-3.0999999999999996e-11,7938.047106999999,575.24765,2712.0,53.0,37596.8619,216.0020395,605.4342505,0.7415530690000001,5.52e-10,1.72e-06,0.0,0.0,11.77543354,2.501752769,103.6776905,4169.0,2.591,29.389,158.1886515,0.030894763999999998,Polychaeta
10810,98.91991312,0.23705897199999998,0.0003072,231.3498324,-1.155307644,3174.1711010000004,0.22699999999999998,51.56525855,9.429999999999999e-05,85.0,5.53e-09,5119.809856,680.4562364,1749.0,2.0,30196.06335,157.550871,291.6944748,0.571104495,1.51e-08,1.15e-05,0.0,0.0,49.49747467,2.642485708,48.87097103,10811.0,2.201,30.003,101.4667128,0.029152281000000002,Polychaeta
14444,1940.2509559999999,0.777096569,0.050458247000000005,1352.3440779999999,10.76000897,54879.45021,0.743,4658.180257,0.009562201999999999,22.0,-0.000205264,43145.76859,18124.99599,5720.0,53.0,138925.0963,4285.738936,12944.249890000001,3.3077894660000005,-4.45e-05,-0.0036677690000000004,0.0,0.0,78.92734528,13.36055484,1563.546902,15033.0,2.575,29.875999999999998,1118.579379,0.424883778,Polychaeta
720,631.447186,0.329684973,0.0045662409999999995,1911.8476440000002,0.195461465,15519.371830000002,0.631,2869.149621,0.000984505,63.0,-1.05e-06,22620.00131,6001.219018,4856.0,53.0,85868.28179,1480.252119,6502.6625810000005,1.3573252740000001,1.8000000000000001e-06,0.000208606,0.0,0.0,35.07625198,9.046223656,410.20628270000003,870.0,2.239,29.261999999999997,749.5598587000001,0.057823134000000005,Polychaeta
9290,56.28426791,0.215260698,4.95e-05,243.8800625,-1.0942647540000001,5345.164521,0.33399999999999996,216.908108,2.16e-06,84.0,6.06e-12,7190.626362999999,182.6566399,2572.0,53.0,37469.68249,213.7520464,486.6865566000001,0.637321034,2.15e-11,2.96e-07,0.0,0.0,7.014507771,2.391040867,129.3999791,9721.0,2.362,29.603,110.92192759999999,0.018835007,Polychaeta
13897,24.00493336,0.20875569800000002,5.14e-05,238.0487155,-0.614497751,5963.93201,0.36200000000000004,164.9954094,2.8999999999999998e-06,76.0,3.5399999999999995e-11,7394.224337000001,446.436683,2784.0,53.0,36527.32484,175.76818889999998,590.881854,0.783241842,-1.48e-12,-4.9e-08,0.0,0.0,9.036837578,2.224884893,72.18690848,14475.0,5.121,29.851999999999997,111.20154790000001,0.016809405,Polychaeta
19662,110.4130828,0.254712926,4.99e-05,67.11696539,-0.874689577,6426.650473,0.37200000000000005,99.74303424,7.76e-06,78.0,-6.27e-11,7600.9719700000005,56.66063127,2860.0,2.0,39043.75745,71.02760788,975.8597034,0.760044817,1.3899999999999999e-10,1.32e-06,0.0,0.0,7.489233017,2.323796129,115.7643716,19663.0,2.263,30.4,42.30581372,0.037224473,Polychaeta
18458,106.96057240000002,0.242670265,0.000207438,154.4583616,0.003533412,7019.248375,0.292,69.87568267,6.2e-05,59.0,-4.07e-09,7100.872947,1152.292633,2245.0,2.0,40877.962,132.51125090000002,651.1232587000001,1.14235286,5.73e-09,4.99e-06,0.0,0.0,9.431785583,3.168796887,137.5034874,18459.0,5.121,30.37,104.77060870000001,0.031219661,Polychaeta
46541,49.58003848,0.38482230799999995,0.002369265,204.4439915,6.443081681000001,7995.566325,0.35100000000000003,611.5561478999999,0.00033088,42.0,-2.93e-07,9628.979312000001,661.9610717,2703.0,10.0,62777.22999,58.56596436,1132.529384,2.520740263,4.99e-09,-3.3299999999999996e-05,0.0,0.0,7.6467614170000004,3.128653921,59.71567129,46827.0,2.245,25.386,298.1688084,0.118419169,Polychaeta
2888,68.19554121,0.227298599,2.52e-05,208.86477130000003,-1.0677165579999999,4289.864718,0.385,53.87126079,1.75e-06,97.0,-1.1399999999999999e-11,7971.366064,274.35153010000005,2962.0,53.0,40072.031160000006,106.6535309,845.6937989,0.388850564,-1.8700000000000003e-12,-1.08e-08,0.0,0.0,6.0,2.515510707,123.86555390000001,3083.0,2.121,29.342,73.67481117,0.024614662000000002,Polychaeta
13702,204.45294180000002,0.283088992,0.000617475,408.6040731,0.7877372490000001,15451.747959999999,0.574,713.3134062,0.000182155,53.0,-2.4300000000000003e-08,15886.110990000001,713.4675557999999,4415.0,2.0,73047.23132,290.6471104,2535.309812,1.378093791,5.6e-08,3.09e-05,0.0,0.0,64.34671783,3.8636666180000003,299.05127989999994,13703.0,2.83,30.101999999999997,360.6022587,0.052346214,Polychaeta
4217,209.5380179,0.219887086,8.69e-06,515.6865962,-1.506771382,4218.670583,0.325,191.2056196,6.64e-07,109.0,1.5400000000000001e-12,6818.630440000001,1104.1369109999998,2498.0,53.0,37043.334,72.82304918,450.2885516,0.24129131899999998,-4.31e-13,-4.0999999999999997e-08,0.0,0.0,5.81377697,2.287944712,66.77732553,4451.0,4.004,29.435,140.68174069999998,0.022071674,Polychaeta
809,1013.6838849999999,0.21438483100000003,0.002061842,7273.419174,7.654207807000001,47230.14812,2.279,2987.641236,7.98e-06,33.0,9.29e-10,62948.757110000006,14873.469130000001,17534.0,53.0,92266.36811,55.5291504,3991.4473359999997,2.957569219,4.29e-10,7.29e-07,0.0,0.0,48.34376526,4.01852446,850.4327833999998,962.0,5.121,29.272,3055.042168,0.008580302,Polychaeta
14089,62.72560746,0.22922810300000002,0.00010938,181.2914315,0.022753446,3419.583229,0.27699999999999997,110.9227794,1.31e-05,82.0,3.9899999999999997e-10,5898.525587,413.92974530000004,2134.0,10.0,45096.17283,30.26137881,513.7081159,0.787851192,2.9499999999999996e-10,9.58e-07,0.0,0.0,4.472136021,2.1837589019999997,43.56022932,14375.0,5.121,29.921,92.25591043,0.025962505,Polychaeta
13821,62.2160427,0.24056797600000002,0.000255058,700.6497168,-0.905008213,6279.215889,0.38299999999999995,529.3536703,2.4299999999999998e-05,80.0,1.62e-09,8894.63495,1180.703621,2944.0,2.0,46764.75658,126.4933908,1054.620312,0.655796743,-1.02e-09,-2.4e-06,0.0,0.0,7.886072158999999,2.87253789,88.57926185,13822.0,5.121,30.1,101.46008409999999,0.029911213,Polychaeta
277,9.492801969,0.21391728699999998,2.55e-05,179.5894735,-0.8827558870000001,2972.744352,0.222,88.49644264,1.89e-06,86.0,1.2199999999999999e-11,4682.137361,288.870427,1708.0,2.0,28330.220910000004,109.89170829999999,354.3781294,0.630675085,-5.019999999999999e-12,-7.76e-08,0.0,0.0,4.0,2.4006686409999998,37.969512,278.0,2.295,29.279,36.53184283,0.019493271,Polychaeta
6510,128.6103788,0.256041493,0.00034073800000000004,681.4870766,-0.437738668,6489.445628,0.42200000000000004,249.8690034,3.48e-05,82.0,1.3e-09,9546.75739,2201.1399969999998,3245.0,53.0,41559.491819999996,336.3770882,1188.9069240000001,0.714025157,-3.5700000000000003e-09,-6.56e-06,0.0,0.0,18.77047157,2.784924797,149.98998269999998,6843.0,5.121,29.55,179.1532649,0.037418107,Polychaeta
3606,75.68953114,0.179984256,3.34e-05,61.60826634,-1.6443299180000002,2891.0419890000003,0.239,253.59418689999998,3.57e-06,111.0,-1.64e-11,4723.410201,255.18666069999998,1839.0,53.0,28225.535,113.9402013,314.75930539999996,0.17010307300000002,-3.5399999999999995e-11,-2.66e-07,0.0,0.0,9.789146423,1.9631154869999998,31.64672296,3820.0,5.121,29.369,61.1015813,0.005809873,Polychaeta
8984,249.9642373,0.268141528,4.85e-05,445.49080810000004,-0.900118471,7120.924228,0.40700000000000003,690.8027815,5.42e-06,80.0,-7.950000000000001e-11,10606.22024,1112.675399,3133.0,2.0,53691.853689999996,87.88789422,1317.297859,0.703575471,3.7600000000000005e-11,2.39e-07,0.0,0.0,16.489748000000002,3.552639834,103.32627480000001,8985.0,5.121,29.953000000000003,84.13108285,0.045029085,Polychaeta
4425,1516.6040150000001,0.454294707,0.013724666000000002,2286.604209,4.185717594,22313.01602,1.136,1336.191663,0.009350033,38.0,-1.1800000000000001e-07,54100.047510000004,15022.99035,8742.0,53.0,98398.52041,1576.0779539999999,594.0745779,2.479729524,0.000105918,0.0038926209999999998,0.0,0.0,22.25468063,8.145914401,1129.4882949999999,4673.0,2.199,29.451,1765.3079309999998,0.17355612199999998,Polychaeta
2016,127.3336314,0.247348194,3.91e-05,48.34159823,-1.090084331,7982.275553,0.435,303.9612485,1.26e-05,80.0,-2.96e-11,9290.043585,354.1920811,3349.0,53.0,44817.029819999996,56.90470539,1000.3892390000001,0.687644629,2.7699999999999997e-10,2.25e-06,0.0,0.0,5.56589365,2.433062026,96.78095955,2198.0,5.121,29.331999999999997,143.5696514,0.034073266,Polychaeta
18763,90.42033487,0.26020456,0.000382887,278.242877,-1.152461858,6233.629381000001,0.35100000000000003,177.82754740000001,0.00016921400000000002,84.0,5.8099999999999996e-09,8681.436417,355.0167922,2699.0,2.0,44076.00682,94.58928421,771.2719493,0.59847542,4.27e-08,3.2200000000000003e-05,0.0,0.0,6.838249683,2.815026229,88.87725006,18764.0,2.464,30.38,163.7561447,0.040994812,Polychaeta
3699,52.20840594,0.200856722,0.000200486,310.27441739999995,-1.179224661,6069.09655,0.40399999999999997,62.86470212,1.27e-05,87.0,3.3500000000000003e-10,8785.366776,544.0241683999999,3108.0,53.0,43069.32203,271.0256212,704.6764966,0.5880427779999999,5.49e-10,1.02e-06,0.0,0.0,11.17780972,2.492278376,53.95243146,3916.0,2.121,29.379,182.4332801,0.012908602,Polychaeta
4760,41.201172899999996,0.216510388,0.000447854,268.25305499999996,-0.855702555,3115.557915,0.233,41.55847988,3.06e-05,86.0,4.89e-10,4997.6435329999995,568.2998712,1794.0,53.0,29934.97815,83.30796228,306.7404955,0.616397163,-3.55e-09,-4.19e-06,0.0,0.0,8.432993889,2.5548677019999997,53.99848581,5019.0,5.007,29.465,53.97817923,0.01993575,Polychaeta
11392,5.854460209,0.21062256699999998,0.000100146,18.51024539,-0.82247069,3550.689775,0.278,80.06553087,5.89e-06,85.0,1.34e-10,5332.899945,335.0467384,2142.0,2.0,29765.84205,70.57117702,615.8829794,0.665856624,-5.0799999999999995e-11,-4.51e-07,0.0,0.0,8.488746642999999,2.069059172,17.18916273,11393.0,2.142,30.046999999999997,58.99027885,0.017869362,Polychaeta
4686,25.73358397,0.21363127199999998,1.36e-05,328.2596124,-1.5321918669999999,3500.730789,0.32799999999999996,144.511564,1.85e-06,117.0,1.6899999999999999e-12,6996.693544,572.5447755,2526.0,53.0,35790.3131,167.8291872,733.9643818,0.055781385,9.09e-12,5.08e-08,0.0,0.0,9.805807114,2.330627322,170.34090369999998,4943.0,5.121,29.463,31.47039327,0.018501375,Polychaeta
3154,97.16619917,0.242893248,2.26e-05,92.61947871,-0.455374155,6813.46725,0.361,46.8734477,1.23e-05,69.0,-3.3399999999999996e-11,6957.714956,97.82228408,2780.0,53.0,36086.07145,83.29348011,888.6455398,0.90313691,2.02e-10,2.01e-06,0.0,0.0,6.400000095,2.1176851130000003,50.48932215,3364.0,2.14,29.340999999999998,36.02219352,0.03107232,Polychaeta
4424,23.55814506,0.198849849,1.09e-05,213.424989,-0.7465723609999999,6079.402859000001,0.371,95.45841105,2.25e-06,77.0,-1.0800000000000001e-11,7382.685301,609.0630336,2855.0,53.0,37929.291489999996,82.16875961,645.9645222999999,0.722728943,2.9e-12,-2.97e-08,0.0,0.0,6.90879488,2.185135243,71.71553824,4672.0,2.199,29.451,35.20802671,0.012527668999999998,Polychaeta
3977,57.37694243,0.208006057,0.001357092,130.3236559,5.701858002000001,6655.799242,0.37200000000000005,400.98137819999994,0.000455163,44.0,-1.6e-09,6994.596561,619.6988579,2864.0,2.0,35349.758089999996,190.95291509999998,547.8942963999999,2.455050047,3.5799999999999995e-07,5.36e-05,0.0,0.0,9.862360954,2.010480744,37.04916281,3978.0,2.147,29.695,45.98459084,0.013860347,Polychaeta
1064,110.7143062,0.216329515,2.0399999999999998e-05,336.56388,-0.513283695,4708.155414,0.24100000000000002,287.2919463,5.04e-05,71.0,-9.5e-10,6472.7987920000005,1067.361542,1852.0,2.0,38804.31694,170.9090376,327.03367460000004,0.939647973,1.31e-09,6.16e-06,0.0,0.0,17.77173233,3.815574321,151.0278304,1065.0,2.149,29.359,178.05084069999998,0.017811333000000002,Polychaeta
16152,87.36461538,0.21031704899999998,2.56e-05,320.90954839999995,1.087583479,6706.7176979999995,0.547,46.43012568,4.2000000000000004e-06,70.0,9.46e-12,10175.84453,414.75869339999997,4208.0,10.0,59503.14294,154.30526369999998,868.5543136,1.1158517829999999,4.25e-11,5.61e-07,0.0,0.0,4.884787083,1.736112633,114.70179809999999,16438.0,3.042,29.987,115.68630060000001,0.018348366,Polychaeta
10224,260.42452280000003,0.225717545,0.000157178,413.5396812,-1.237366091,6695.999511999999,0.511,448.7735465,1.01e-05,91.0,-3.95e-10,12175.70378,530.6561231000001,3935.0,53.0,54893.56824,172.7143255,480.81392860000005,0.522855841,-6.940000000000001e-11,-1.66e-07,0.0,0.0,15.03011322,2.635348402,135.7623155,10678.0,2.484,29.756,257.96582659999996,0.023544309,Polychaeta
2172,78.6952718,0.20087136,5.47e-05,191.9336878,0.52012588,3829.8742119999997,0.322,123.7809608,3.75e-06,78.0,1.0000000000000001e-11,6225.3087,259.7103834,2481.0,53.0,31443.471960000003,143.2667436,462.4792866,0.897879419,-5.27e-11,-3.56e-07,0.0,0.0,6.56806469,1.925190792,112.9356007,2356.0,2.187,29.328000000000003,46.43780648,0.013108314,Polychaeta
2890,24.34214589,0.22316577899999998,2.61e-05,216.8628829,-0.792163796,5147.384049,0.38799999999999996,45.67668864,1.95e-06,86.0,-9.11e-12,8181.964167,211.61613450000002,2987.0,53.0,40865.73681,88.71314679,872.7305582,0.563265891,1.05e-11,2.21e-07,0.0,0.0,6.835213184,2.478179885,179.7072613,3085.0,2.121,29.342,51.65186071,0.023077135,Polychaeta
3156,61.12053612,0.24982561399999997,6.39e-05,161.0916233,-0.758772702,6639.945211,0.33299999999999996,59.21627648,5.9e-06,70.0,7.41e-11,6560.853520000001,343.5141828,2566.0,53.0,34164.107860000004,36.11154731,634.1643773,0.814935387,-8.73e-11,-8.540000000000001e-07,0.0,0.0,4.0855722430000005,2.032317936,23.72830712,3366.0,2.14,29.340999999999998,42.89371997,0.03607145,Polychaeta
5989,182.4481439,0.194577373,0.000437024,1582.761276,-1.03063528,8355.91661,0.456,562.0420387999999,5.06e-06,79.0,-1.19e-10,12340.43521,2582.040974,3510.0,53.0,57616.38718,301.6783777,932.2245627,0.777619968,-2.07e-10,-9.48e-08,0.0,0.0,27.37189293,4.211296267,266.0086043,6306.0,5.121,29.505,454.5824807,0.008210019,Polychaeta
2154,87.54512511,0.23439969800000002,8.340000000000001e-05,478.30644989999996,-0.719924507,4649.319629,0.376,320.5572383,1.42e-05,81.0,-1.41e-10,8050.810397,561.9147505,2892.0,53.0,39519.41766,144.6617379,513.7765723,0.633989935,4.66e-10,6.520000000000001e-07,0.0,0.0,12.72438622,2.4270737959999997,83.10605608,2338.0,2.187,29.328000000000003,153.2519267,0.026646162999999997,Polychaeta
8049,138.5753,0.231517482,8.99e-05,426.13896830000004,-1.091025526,5206.913225,0.435,20.0359188,6.79e-06,95.0,7.58e-11,10000.60031,820.6576566000001,3350.0,53.0,44639.91803,141.764249,741.4523698,0.408630521,-1.5e-10,-1.09e-06,0.0,0.0,10.11693764,2.794549486,59.4328025,8429.0,2.21,29.557,90.63433208,0.026783425,Polychaeta
12174,365.6558697,0.212117451,5.01e-05,581.6535627000001,-0.713704335,5023.000893,0.364,199.59089719999997,2.26e-05,85.0,1.27e-10,9138.966239,2095.343253,2804.0,2.0,48715.125210000006,263.6853224,390.5472646,0.690870842,7.5e-10,2.98e-06,0.0,0.0,17.56101799,3.358205336,134.5006554,12175.0,5.121,30.084,269.6700856,0.017615901,Polychaeta
6649,16.04169339,0.178360446,0.000313198,64.69442068,-0.46954595200000004,1301.3368,0.11,17.90095978,1.55e-05,84.0,-5.249999999999999e-10,1784.200482,54.33608973,850.0,2.0,11728.17654,31.93451724,140.3280996,0.76909515,9.41e-10,9.459999999999999e-07,0.0,0.0,2.543468237,1.706149105,10.56603124,6650.0,2.205,29.783,20.99974928,0.005096769,Polychaeta
3157,1300.66749,0.241086818,0.002297109,4904.731525,6.2062593,55513.11317999999,2.886,9808.118915000001,0.000154069,39.0,-6.28e-08,83311.16301,32813.27005,22207.0,53.0,155496.4289,1587.225952,7813.373449,2.728134977,6.67e-08,3.66e-06,0.0,0.0,54.88853836,5.5363142860000005,1889.5466199999998,3367.0,2.14,29.340999999999998,1016.515453,0.02257703,Polychaeta
6049,210.0533066,0.214716701,3.8799999999999994e-05,265.37757819999996,0.7464929990000001,5092.714888,0.313,440.32140630000004,3.48e-05,69.0,-4.38e-10,8332.510769,1809.452068,2412.0,53.0,40931.39316,152.3545177,224.9665276,1.151087027,1.2e-09,4.67e-06,0.0,0.0,16.26345634,3.7023773639999997,216.29408340000003,6367.0,5.121,29.51,150.94228700000002,0.017978308000000002,Polychaeta
5522,18952.119069999997,1.0485581940000002,0.057299044,73074.07414,14.90291718,344654.9977,16.934,69593.47542,0.05245322,33.0,-1.34e-05,1432264.071,348815.8806,130302.0,2.0,2895163.8589999997,18215.62457,13347.58153,3.879756518,0.002875592,0.054003551,0.0,0.0,34.97758102,15.96499825,17160.17796,5523.0,2.124,29.748,30976.362830000002,1.070336119,Polychaeta
1992,65.86502771,0.27517559199999997,7.15e-05,368.4030952,-0.390946478,14901.5423,0.7020000000000001,1004.405972,5.77e-06,67.0,-9.04e-11,18781.033359999998,332.9280883,5405.0,53.0,80015.64135,239.5369114,2927.711649,1.020962942,-7.440000000000001e-11,-9.179999999999999e-07,0.0,0.0,17.77795029,3.844275231,482.17505149999994,2174.0,5.121,29.328000000000003,465.371755,0.04709382,Polychaeta
18996,48.08837023,0.22893576300000001,0.000176672,105.3455837,0.40485281799999995,6103.121207,0.355,135.6955471,2.9199999999999998e-05,67.0,1.52e-09,6937.7761120000005,25.70832315,2733.0,10.0,42960.4851,16.27760883,726.5787255,0.986087003,1.45e-09,1.88e-06,0.0,0.0,3.880569935,2.029254854,26.59368944,19282.0,2.12,30.214000000000002,69.9263158,0.026385386,Polychaeta
6665,133.23641840000002,0.242019359,3.229999999999999e-05,253.47491680000002,-0.524165368,6382.158738,0.542,372.3585523,4.74e-06,90.0,5.77e-11,11368.09677,605.0863016,4173.0,2.0,49698.159719999996,121.9976436,1274.957406,0.503126118,1.0800000000000001e-11,1.1299999999999999e-08,0.0,0.0,6.841822147,2.322580849,136.967846,6666.0,2.124,29.784000000000002,137.2759808,0.031361902000000004,Polychaeta
16557,97.02170285,0.276629554,5.610000000000001e-05,26.36838493,-1.297515282,5382.8943,0.4,214.2391371,5.67e-06,99.0,8.149999999999999e-11,8318.647976,82.80161821,3079.0,53.0,40499.28901,67.55442442,1087.555801,0.323480421,-5.96e-11,-8.83e-07,0.0,0.0,5.546589375,2.295045028,53.17165178,17217.0,5.121,30.230999999999998,61.160461100000006,0.04976095,Polychaeta
1826,45.38345928,0.251391579,0.0005503330000000001,309.0468075,-0.6416167220000001,6566.742707,0.287,272.2873746,0.000257578,70.0,-1.1200000000000001e-08,7099.160853,680.4997469,2211.0,53.0,36818.038360000006,140.2418735,509.5428446,0.934152353,9.630000000000001e-08,4.210000000000001e-05,0.0,0.0,11.63959217,2.761462608,85.09140594,2004.0,2.141,29.324,111.512492,0.035299585,Polychaeta
2889,91.79455297,0.225179729,3.45e-05,180.1272732,-0.927173638,5013.594693,0.392,90.38769853,3.23e-06,91.0,-2.5399999999999998e-11,8360.409801,193.16238230000002,3014.0,53.0,40762.52163,133.5425534,694.4191618,0.48611219899999997,2.26e-11,3.01e-07,0.0,0.0,8.82522583,2.619667855,147.19561169999997,3084.0,2.121,29.342,97.60968938,0.023813924,Polychaeta
4887,304.6601472,0.25680349399999997,0.00028428599999999997,327.2824672,-0.117202685,11038.29338,0.552,469.6483466,2.94e-05,65.0,-8.029999999999999e-10,12422.75899,364.0135822,4248.0,2.0,55590.39561,164.5944237,1422.059473,1.056977434,-2.57e-09,-5.48e-06,0.0,0.0,10.32262707,2.7909912360000004,106.4669908,4888.0,5.121,29.729,105.31474809999999,0.037743982999999995,Polychaeta
18997,17.80221304,0.223714918,0.00015468,70.75799453,0.484338293,5328.621692000001,0.348,116.15735120000001,2.05e-05,70.0,9.94e-10,6575.491545,193.22125359999998,2674.0,10.0,40928.62227,17.6551462,642.5868492000001,0.953995305,5.87e-10,5.4e-07,0.0,0.0,4.184656143,2.058346406,53.69379051,19283.0,2.12,30.214000000000002,72.06173138,0.024145126,Polychaeta
1993,230.85976040000003,0.325216933,0.000175393,362.413814,-0.028072537999999998,16703.49048,0.618,775.5734596,8.1e-05,60.0,1.88e-09,18204.17066,179.5358939,4754.0,53.0,79540.45675,289.50587110000004,2744.0832649999998,1.1959757340000001,9.46e-09,2.0600000000000003e-05,0.0,0.0,15.02024937,4.3365540000000005,236.3494542,2175.0,5.121,29.328000000000003,367.7974977,0.078012944,Polychaeta
6220,146.18278909999998,0.237480795,0.000397636,297.7800118,-1.150148205,4943.548405,0.37200000000000005,200.8289992,3.72e-05,96.0,2.9e-09,7457.244469,799.1581129,2865.0,2.0,37654.1194,159.5816389,775.6092677999999,0.34952902799999996,-3.4799999999999996e-09,-5.26e-06,0.0,0.0,6.6356010439999995,2.085186338,70.17696007,6221.0,5.121,29.756999999999998,73.79956298,0.028850058999999997,Polychaeta
6664,168.191684,0.255254245,3.06e-05,205.8306648,-1.1016628000000002,5847.152189,0.51,169.23235359999998,9.37e-06,99.0,4.66e-11,9906.754906,298.21171039999996,3921.0,2.0,45247.86701,59.12360774,1345.755908,0.32301585,1.52e-10,1.57e-06,0.0,0.0,7.414631844,2.013690108,74.66440278,6665.0,2.124,29.784000000000002,80.71847856,0.037495029,Polychaeta
12628,100.38116720000001,0.235987748,5.8200000000000005e-05,40.91455698,-1.240129592,5793.84417,0.39899999999999997,184.53170590000002,1.13e-05,92.0,2.63e-10,8151.8234,352.0124572,3074.0,2.0,40399.261439999995,156.4669254,917.6092292999999,0.49457484,1.2399999999999999e-10,1.42e-08,0.0,0.0,7.2804842,2.329737648,95.13128743,12629.0,5.121,30.125999999999998,119.65781159999999,0.028194959,Polychaeta
4503,136.92430380000002,0.262437656,5.9699999999999994e-05,210.62338230000003,-0.762128687,6718.233945999999,0.53,351.2227341,1.3800000000000002e-05,89.0,1.9e-10,11405.50292,81.37842434,4082.0,53.0,51135.12778,211.1799827,1438.8522560000001,0.540674956,3.48e-10,2.06e-06,0.0,0.0,5.225362778,2.401649378,56.43424957,4753.0,5.121,29.46,56.11771241,0.042230265,Polychaeta
1051,82.44654526,0.19873308399999998,6.75e-06,166.9347741,-1.311244844,2504.769467,0.218,158.5251955,3.48e-06,103.0,-1.5e-11,4639.85207,300.994768,1680.0,2.0,26915.5172,42.00190713,200.20898459999998,0.347107726,-7.58e-12,3.75e-07,0.0,0.0,7.0,2.334344981,58.28626368,1052.0,2.37,29.359,69.17115675,0.011933407,Polychaeta
9718,75.40787458,0.23763435100000002,0.000105404,220.11856880000002,-1.202824587,5460.506448,0.344,181.5639512,2.42e-05,89.0,6.320000000000001e-10,8105.134765000001,362.50145560000004,2650.0,2.0,39227.72999,101.0765863,705.6196458,0.513856027,1.0499999999999999e-09,2.18e-06,0.0,0.0,7.471045017000001,2.830083495,146.6830425,9719.0,5.121,29.973000000000003,40.79231313,0.030266231,Polychaeta
33123,25.43978262,0.20997418,7.709999999999999e-05,127.5149568,-0.215264729,5715.388577000001,0.307,54.59865472,7.26e-06,68.0,-1.7e-10,6096.688697,74.84118094,2360.0,53.0,32998.78424,42.15668318,604.5346262,0.962310653,-2.47e-11,-3.05e-07,0.0,0.0,4.126132965,2.227012297,24.27454919,34941.0,2.1390000000000002,33.28,71.43777031,0.017752428,Polychaeta
3250,155.41890700000002,0.22368959,6.53e-06,198.46016819999997,-1.389914651,3343.204646,0.261,207.6801516,3.3e-06,99.0,1.2099999999999999e-11,6415.057813,919.7488655,2007.0,2.0,33482.33519,31.19810277,465.1515149,0.339841148,9.35e-12,4.7600000000000003e-07,0.0,0.0,7.155417442,2.8689670410000003,42.4378336,3251.0,2.126,29.643,67.37551581,0.023241572000000002,Polychaeta
2132,100.95820390000002,0.215674812,2.12e-05,242.34641919999999,-0.7194101540000001,3837.8604189999996,0.28,160.2222449,8.89e-06,82.0,3.44e-11,5939.320087,402.1664941,2157.0,2.0,33261.74405,96.68307948,424.64320760000004,0.751285882,1.17e-10,1.14e-06,0.0,0.0,9.522874832000001,2.551700645,47.70868167,2133.0,2.12,29.549,60.89960239,0.018808900000000003,Polychaeta
13823,89.72131643,0.24863016899999998,0.00016284899999999999,458.7754113,-0.670473,6519.192272,0.382,268.0954292,1.56e-05,76.0,4.33e-10,8450.532575,695.9249808999999,2940.0,2.0,44100.60209,80.98033742,1253.136266,0.7749991540000001,-6.56e-10,-2.33e-06,0.0,0.0,8.35212326,2.788888207,119.98035220000001,13824.0,5.121,30.1,151.51102930000002,0.034152477,Polychaeta
